hike_id,Parking Issues,Rocky Conditions,Snow/Icy Conditions,Lake/Waterfall/Pond,Easy Difficulty,Hard Difficulty,Bring Bug Spray,Family Friendly,Well Maintained
hike_105,12.0,6.0,2.1,18.0,15.0,6.300000000000001,2.0,5.2,2.0
hike_1050,15.0,30.0,14.2,19.0,42.0,79.80000000000001,30.5,36.50000000000001,15.600000000000001
hike_1051,16.0,60.0,18.4,1.0,13.0,64.8,22.2,31.600000000000016,18.3
hike_1052,15.0,31.0,25.1,7.0,26.0,76.1,15.0,33.9,4.3
hike_1053,15.0,79.0,14.1,0.0,23.0,35.4,2.2,32.5,14.3
hike_1054,9.0,16.0,16.1,14.0,35.0,19.2,11.0,41.00000000000001,17.3
hike_1055,9.0,26.0,20.5,15.0,34.0,46.40000000000001,10.4,30.900000000000006,30.0
hike_1056,23.0,52.0,14.3,2.0,20.0,40.80000000000002,13.1,22.2,1.6
hike_1057,17.0,30.0,4.0,1.0,13.0,39.7,6.8,16.2,12.8
hike_1058,13.0,31.0,3.0,5.0,7.0,23.1,2.0,19.999999999999996,4.3
hike_1059,14.0,57.0,16.8,81.0,79.0,43.80000000000001,10.0,47.000000000000014,5.3
hike_106,4.0,0.0,3.0,8.0,18.0,6.599999999999999,0.1,11.499999999999998,6.6
hike_1060,17.0,15.0,11.5,33.0,8.0,19.200000000000006,2.1,17.3,9.3
hike_1061,9.1,33.0,23.300000000000004,84.0,29.0,61.60000000000001,16.6,29.900000000000006,1.0
hike_1062,16.0,2.0,5.1,17.0,14.0,18.099999999999994,2.1,22.4,12.0
hike_1063,9.0,38.1,21.6,6.0,14.0,40.699999999999996,12.2,23.0,9.6
hike_1064,19.0,34.0,37.7,15.0,71.0,73.89999999999999,26.700000000000003,42.8,7.499999999999999
hike_1065,16.0,28.0,15.2,2.0,33.0,67.89999999999999,16.2,18.799999999999997,0.0
hike_1066,14.0,1.0,3.2,54.0,26.0,10.500000000000002,2.0,22.900000000000006,10.3
hike_1067,7.0,4.0,2.0,6.0,3.0,9.499999999999998,1.0,5.1,4.0
hike_1068,28.0,25.0,7.0,58.0,71.0,17.099999999999998,18.0,34.2,8.3
hike_1069,6.0,30.0,15.2,3.0,15.0,45.7,7.0,20.1,7.3
hike_107,1.0,1.0,0.0,0.0,7.0,3.3,2.0,4.200000000000001,1.0
hike_1070,11.0,9.2,8.1,0.0,43.0,16.6,11.1,40.800000000000004,8.3
hike_1071,33.0,6.0,5.8,21.0,15.0,15.999999999999998,5.199999999999999,8.899999999999999,3.0
hike_1072,10.0,30.0,7.4,32.0,28.0,64.9,17.1,29.200000000000014,2.5999999999999996
hike_1073,9.0,14.0,7.0,62.0,42.0,21.500000000000004,13.0,28.300000000000008,14.3
hike_1074,26.9,19.0,31.9,29.0,25.0,65.6,13.1,24.6,9.600000000000001
hike_1075,11.0,28.0,4.1,36.0,16.0,18.5,1.0,13.599999999999998,4.6
hike_1076,11.0,66.1,12.299999999999999,8.0,61.0,56.10000000000002,19.200000000000003,37.10000000000002,12.600000000000001
hike_1077,8.0,22.0,3.0,4.0,9.0,15.999999999999995,0.0,13.999999999999998,3.0
hike_1078,10.2,23.1,7.0,47.0,10.0,31.999999999999996,5.0,15.200000000000003,5.0
hike_1079,4.0,25.0,10.1,11.0,40.0,45.9,12.2,16.699999999999996,8.3
hike_108,0.0,8.0,1.0,0.0,0.0,2.5,2.0,2.3000000000000003,1.0
hike_1080,12.0,2.0,2.0,16.0,8.0,9.799999999999999,2.0,14.999999999999996,4.0
hike_1081,5.0,11.0,1.0,29.0,12.0,12.0,0.0,5.6000000000000005,2.3
hike_1082,21.0,63.0,13.000000000000002,29.0,26.0,73.50000000000003,16.5,44.400000000000006,16.0
hike_1083,21.0,20.0,15.1,27.0,34.0,25.400000000000006,9.899999999999999,40.400000000000006,9.4
hike_1084,32.1,34.0,8.0,5.0,32.0,38.80000000000001,18.0,29.6,9.0
hike_1085,8.0,5.0,3.3,35.0,15.0,22.400000000000002,3.0,18.6,10.3
hike_1086,2.0,37.0,21.200000000000003,8.0,24.0,44.40000000000001,12.700000000000001,21.300000000000004,14.600000000000001
hike_1087,8.0,13.0,22.700000000000003,8.0,55.0,44.7,13.1,38.500000000000014,21.0
hike_1088,7.0,52.0,8.0,7.0,22.0,35.1,8.1,17.000000000000004,12.3
hike_1089,13.0,11.0,2.1,1.0,17.0,20.700000000000003,2.1,9.1,1.0
hike_109,2.0,0.0,2.0,0.0,12.0,2.4000000000000004,4.0,4.300000000000001,9.0
hike_1090,3.2,16.0,7.4,4.0,11.0,17.199999999999996,5.4,8.499999999999998,3.0
hike_1091,6.0,4.0,2.0,3.0,22.0,6.4,2.0,11.500000000000002,0.0
hike_1092,11.0,13.0,16.0,32.0,38.0,38.3,15.9,21.000000000000004,4.0
hike_1093,10.0,23.0,5.0,5.0,11.0,23.3,6.199999999999999,15.899999999999997,6.0
hike_1094,5.0,19.0,1.1,0.0,14.0,9.1,5.0,9.0,6.3
hike_1095,9.0,18.0,8.299999999999999,26.0,16.0,37.300000000000004,4.1,18.799999999999997,3.0
hike_1096,8.2,37.0,16.1,38.0,14.0,47.2,7.5,28.400000000000002,4.0
hike_1097,6.0,0.0,1.2,14.0,10.0,11.799999999999999,0.0,6.3999999999999995,8.3
hike_1098,11.0,9.0,3.8,14.0,9.0,13.799999999999997,3.0,6.7,5.0
hike_1099,7.0,5.0,2.0,5.0,22.0,13.100000000000001,7.0,23.5,4.0
hike_11,12.1,7.0,7.1,16.0,19.0,33.80000000000001,3.0,30.500000000000004,15.000000000000004
hike_110,0.0,2.0,1.0,0.0,10.0,4.9,1.0,3.8000000000000007,1.0
hike_1100,14.0,10.0,7.5,22.0,37.0,18.700000000000003,3.2,28.60000000000001,9.3
hike_11002,346.7,654.1,93.30000000000001,5.0,122.0,457.50000000000045,69.70000000000002,364.3,28.800000000000004
hike_11003,134.3,61.0,24.1,0.0,109.0,181.79999999999984,22.5,107.90000000000002,58.79999999999998
hike_11004,72.1,84.0,27.0,154.0,37.0,133.69999999999993,14.599999999999998,102.3,9.0
hike_11005,49.0,40.0,8.4,109.0,69.0,81.80000000000003,9.1,64.70000000000005,11.0
hike_11006,38.0,32.0,5.0,4.0,39.0,36.199999999999996,5.0,27.699999999999996,7.0
hike_11007,25.0,68.1,17.0,75.0,50.0,69.49999999999997,9.4,71.5,5.6
hike_11008,109.2,210.0,13.1,0.0,22.0,107.60000000000002,22.200000000000003,65.20000000000003,19.0
hike_11009,63.6,55.0,22.2,80.0,36.0,55.60000000000002,6.5,76.5,29.3
hike_1101,9.0,5.0,5.0,71.0,30.0,13.2,3.0,36.0,23.6
hike_11010,15.0,25.0,5.0,0.0,56.0,12.099999999999998,4.1,20.7,4.0
hike_11011,18.0,172.0,12.4,2.0,44.0,37.30000000000002,7.299999999999999,63.20000000000001,1.3
hike_11012,25.0,47.0,12.399999999999999,86.0,36.0,71.4,14.299999999999999,42.50000000000002,12.0
hike_11013,37.1,163.0,10.1,0.0,25.0,102.89999999999992,13.6,48.00000000000002,14.600000000000001
hike_11014,18.0,40.0,9.1,2.0,16.0,62.60000000000001,15.299999999999999,34.90000000000001,8.0
hike_11015,24.0,37.0,6.0,1.0,28.0,21.200000000000006,1.1,23.900000000000002,5.0
hike_11016,33.0,38.0,16.5,51.0,50.0,46.20000000000001,9.299999999999999,46.30000000000001,15.0
hike_11017,30.0,21.0,5.1,50.0,23.0,42.40000000000001,9.1,37.100000000000016,5.3
hike_11018,42.2,39.0,6.6,10.0,39.0,16.8,3.0,34.100000000000016,6.0
hike_11019,34.0,70.0,15.899999999999999,0.0,23.0,46.60000000000002,9.1,32.7,8.0
hike_1102,5.0,0.0,4.0,10.0,4.0,2.8000000000000003,1.0,5.3999999999999995,1.0
hike_11020,45.0,60.0,7.2,50.0,38.0,89.19999999999999,17.3,53.70000000000001,8.0
hike_11021,15.0,23.0,6.300000000000001,1.0,19.0,19.200000000000003,6.0,19.999999999999996,2.0
hike_11022,40.0,89.0,14.1,1.0,31.0,55.20000000000001,5.2,39.30000000000001,11.600000000000001
hike_11023,13.0,27.0,8.0,2.0,7.0,15.100000000000003,4.2,20.400000000000002,2.6
hike_11024,34.1,47.0,4.0,84.0,33.0,28.800000000000015,6.0,45.800000000000026,10.3
hike_11025,11.0,65.0,7.1,0.0,47.0,7.500000000000001,3.1,20.500000000000007,5.0
hike_11026,10.0,12.0,5.0,0.0,30.0,21.700000000000003,3.0,14.2,4.0
hike_11027,15.0,2.0,4.1,43.0,28.0,9.5,2.0,19.9,7.3
hike_11028,24.0,48.0,4.1,21.0,10.0,47.50000000000001,9.4,31.500000000000014,8.3
hike_11029,11.0,0.0,3.0,1.0,36.0,13.699999999999998,3.5000000000000004,16.9,15.600000000000001
hike_1103,4.0,10.0,3.1,1.0,16.0,12.799999999999999,1.1,16.299999999999997,5.3
hike_11030,21.0,14.0,5.9,0.0,14.0,48.6,1.4000000000000001,32.900000000000006,16.6
hike_11031,19.0,31.0,8.0,0.0,9.0,32.90000000000001,2.4,33.000000000000014,3.5999999999999996
hike_11032,32.2,57.0,3.0,0.0,19.0,43.300000000000004,7.1,30.899999999999995,10.0
hike_11033,33.0,48.0,4.0,0.0,16.0,27.100000000000005,8.1,11.999999999999998,2.0
hike_11034,11.0,53.0,5.1,27.0,21.0,39.30000000000001,1.5,34.199999999999996,18.3
hike_11035,23.0,29.0,9.0,2.0,25.0,40.20000000000001,7.1,36.60000000000002,22.1
hike_11036,18.0,92.1,10.0,6.0,16.0,44.800000000000004,7.4,30.600000000000005,4.0
hike_11037,9.0,2.0,2.0,24.0,25.0,9.999999999999998,4.0,23.0,6.0
hike_11038,3.0,3.0,2.1,28.0,51.0,11.999999999999998,6.199999999999999,24.90000000000001,6.0
hike_11039,10.0,17.0,2.2,22.0,35.0,14.599999999999996,2.0,32.699999999999996,10.3
hike_1104,10.2,10.0,22.1,1.0,26.0,34.900000000000006,7.0,17.9,20.6
hike_11040,13.4,26.0,14.3,32.0,15.0,57.1,7.4,43.1,3.6
hike_11041,18.0,11.0,7.1,43.0,9.0,23.6,2.1,20.000000000000004,9.0
hike_11042,37.0,10.0,13.799999999999999,1.0,6.0,39.20000000000001,4.1,31.800000000000008,6.0
hike_11043,12.0,8.0,2.1,14.0,18.0,19.2,2.0,13.1,2.0
hike_11044,6.0,61.0,9.0,10.0,9.0,46.90000000000001,3.2,21.4,12.3
hike_11045,14.0,14.0,2.0,20.0,15.0,18.199999999999996,1.0,19.5,2.0
hike_11046,13.0,10.0,2.1,39.0,10.0,27.300000000000015,3.1,16.199999999999996,5.3
hike_11047,20.0,29.0,1.0,2.0,31.0,10.4,2.0,16.4,5.0
hike_11048,13.0,30.0,2.1,1.0,22.0,13.2,1.0,20.2,10.4
hike_11049,15.0,10.0,5.4,1.0,21.0,14.3,1.0,26.7,7.0
hike_1105,20.0,22.0,4.0,1.0,15.0,31.500000000000004,5.0,14.200000000000001,16.0
hike_11050,16.0,22.0,10.0,3.0,25.0,33.4,5.2,29.00000000000001,16.9
hike_11051,11.0,28.0,7.1,10.0,17.0,48.800000000000004,3.4000000000000004,28.900000000000006,8.3
hike_11052,34.0,31.0,5.1,4.0,18.0,27.800000000000004,5.199999999999999,30.200000000000006,9.0
hike_11053,15.0,47.0,2.0,0.0,25.0,14.899999999999999,9.0,8.299999999999997,6.0
hike_11054,9.0,37.1,3.0,20.0,17.0,32.500000000000014,9.5,39.4,2.9000000000000004
hike_11055,34.0,83.0,5.1,4.0,28.0,36.0,5.3,37.4,11.900000000000002
hike_11056,36.0,37.0,10.2,17.0,18.0,51.70000000000001,7.499999999999999,49.50000000000003,10.5
hike_11057,11.1,2.0,1.0,4.0,12.0,9.799999999999999,2.0,11.599999999999996,9.3
hike_11058,14.0,4.0,2.0,1.0,16.0,24.60000000000001,1.0,15.999999999999998,2.3
hike_11059,11.0,7.0,2.0,14.0,8.0,8.200000000000001,0.1,9.0,2.0
hike_1106,16.0,11.0,17.2,23.0,13.0,42.60000000000001,8.1,22.199999999999996,2.0
hike_11060,9.0,18.0,8.0,0.0,10.0,9.100000000000001,1.0,16.8,1.0
hike_11061,4.0,9.0,3.0,12.0,6.0,35.0,4.2,17.1,1.0
hike_11062,10.0,9.0,3.1,13.0,15.0,24.400000000000002,4.199999999999999,17.599999999999998,18.1
hike_11063,15.0,63.0,7.0,3.0,12.0,29.400000000000002,2.0,17.999999999999996,7.6
hike_11064,11.1,5.0,3.0,1.0,11.0,17.8,1.2000000000000002,17.2,28.3
hike_11065,16.0,5.0,1.0,3.0,7.0,8.7,1.0,9.799999999999999,3.5999999999999996
hike_11066,10.0,14.0,4.2,26.0,10.0,26.299999999999997,5.0,18.199999999999996,1.3
hike_11067,5.0,3.0,0.0,0.0,20.0,12.8,2.0,14.200000000000001,8.0
hike_11068,10.0,13.0,3.0,39.0,10.0,29.20000000000001,5.2,17.4,2.0
hike_11069,13.0,11.0,1.6,0.0,3.0,9.5,3.0,7.399999999999998,3.0
hike_1107,11.0,14.0,4.0,11.0,21.0,27.300000000000004,6.199999999999999,16.9,10.0
hike_11070,4.199999999999999,4.0,0.0,36.0,29.0,9.3,7.0,30.900000000000002,9.600000000000001
hike_11071,14.0,22.0,1.0,1.0,42.0,9.899999999999999,4.6,24.500000000000004,11.3
hike_11072,3.0,9.0,0.0,0.0,2.0,4.8,0.0,8.5,2.0
hike_11073,7.0,16.0,4.0,2.0,8.0,19.699999999999996,2.0,17.400000000000006,3.6
hike_11074,6.0,38.0,1.0,20.0,13.0,29.800000000000004,6.1,18.300000000000004,1.3
hike_11075,10.0,6.0,0.0,1.0,9.0,4.5,1.0,9.2,1.3
hike_11076,3.0,11.0,5.0,0.0,5.0,14.7,2.0,12.299999999999999,5.0
hike_11077,4.0,1.0,0.0,5.0,5.0,4.0,0.0,3.5000000000000004,0.0
hike_11078,10.0,30.0,2.0,0.0,6.0,9.2,1.1,4.6000000000000005,1.0
hike_11079,7.0,22.0,1.0,1.0,19.0,7.5,1.1,22.300000000000004,0.0
hike_1108,9.0,13.0,7.0,17.0,8.0,26.9,6.0,9.1,6.0
hike_11080,2.0,15.0,1.0,13.0,8.0,19.0,3.0,8.0,0.0
hike_11081,12.0,7.0,1.0,18.0,11.0,5.6000000000000005,1.1,9.499999999999998,2.3
hike_11082,10.0,44.0,2.4,3.0,11.0,20.999999999999996,2.1,17.1,9.3
hike_11083,6.0,14.0,4.0,0.0,6.0,12.499999999999998,1.1,7.6000000000000005,0.0
hike_11084,5.0,4.0,1.0,1.0,12.0,9.200000000000003,1.0,5.0,3.0
hike_11085,17.0,16.0,8.0,25.0,11.0,12.999999999999996,6.0,13.3,6.3
hike_11086,2.0,2.0,0.0,1.0,1.0,7.8999999999999995,0.0,2.8,6.0
hike_11087,13.0,16.0,4.0,6.0,13.0,20.700000000000003,3.0,20.00000000000001,7.0
hike_11088,0.0,4.0,0.0,2.0,1.0,2.0,0.0,3.1,0.0
hike_11089,17.0,14.0,4.0,1.0,18.0,21.8,2.0,23.400000000000002,12.0
hike_1109,8.0,0.0,0.0,6.0,4.0,4.1000000000000005,0.0,1.7000000000000002,4.0
hike_11090,9.0,6.0,5.2,14.0,18.0,18.4,0.1,17.999999999999996,1.0
hike_11091,14.0,1.0,7.3,30.0,18.0,24.300000000000008,3.0,28.200000000000006,9.3
hike_11092,5.0,15.0,2.0,0.0,17.0,4.8,0.1,10.799999999999999,1.0
hike_11093,10.0,1.0,3.2,18.0,14.0,15.599999999999996,1.1,27.40000000000001,20.3
hike_11094,7.0,21.0,4.0,2.0,5.0,10.1,1.0,10.6,3.0
hike_11095,0.0,1.0,0.0,0.0,14.0,4.5,2.0,8.1,4.3
hike_11096,15.0,23.0,3.0,0.0,9.0,21.199999999999996,2.0,13.5,4.6
hike_11097,1.0,0.0,0.0,0.0,3.0,4.9,1.0,3.1,1.3
hike_11098,9.0,9.0,3.7,11.0,7.0,19.8,7.1,12.5,5.0
hike_11099,7.0,5.0,3.0,30.0,13.0,20.300000000000004,1.0,20.100000000000005,5.3
hike_111,5.0,12.0,3.0,5.0,3.0,7.300000000000001,3.0,7.6,6.0
hike_1110,12.0,9.0,2.1,0.0,6.0,12.499999999999998,4.0,5.899999999999999,7.0
hike_11100,4.0,9.0,1.0,5.0,9.0,12.1,3.0,13.899999999999999,2.3
hike_11101,1.0,5.0,2.0,0.0,11.0,18.300000000000004,1.1,21.299999999999997,3.0
hike_11102,11.0,1.0,1.1,2.0,10.0,16.2,2.1,12.100000000000001,3.0
hike_11103,20.0,16.0,8.0,2.0,11.0,38.800000000000004,8.0,18.2,7.8999999999999995
hike_11104,3.0,1.0,1.0,0.0,5.0,7.3999999999999995,3.1,10.200000000000001,3.0
hike_11105,6.0,11.0,2.0,0.0,20.0,12.299999999999999,2.1,34.900000000000006,13.3
hike_11106,7.0,5.0,3.1,0.0,15.0,19.099999999999994,3.0,15.299999999999999,11.6
hike_11107,8.0,10.0,4.0,14.0,3.0,11.1,2.0,7.500000000000001,1.0
hike_11108,3.0,4.0,1.0,1.0,8.0,1.3000000000000003,0.0,1.7000000000000002,2.0
hike_11109,5.0,14.0,0.1,23.0,8.0,6.2,2.0,6.699999999999999,3.0
hike_1111,11.0,25.0,5.0,0.0,15.0,24.000000000000007,3.0,8.099999999999998,4.8999999999999995
hike_11110,6.0,14.0,4.0,16.0,8.0,5.4,1.0,15.899999999999999,3.0
hike_11111,7.0,14.0,0.1,0.0,6.0,12.699999999999998,0.0,10.7,3.0
hike_11112,15.1,28.0,4.0,6.0,7.0,23.500000000000004,3.0,12.599999999999998,4.0
hike_11113,2.0,13.1,1.0,8.0,8.0,4.5,1.1,6.0,4.0
hike_11114,5.0,3.0,6.0,0.0,4.0,10.799999999999997,2.0,9.1,4.0
hike_11115,6.0,26.0,1.0,0.0,9.0,12.0,2.1,13.300000000000002,0.0
hike_11116,10.0,11.0,2.1,0.0,16.0,7.1000000000000005,0.2,9.5,8.0
hike_11117,11.0,7.0,0.0,15.0,15.0,9.599999999999998,2.1,16.799999999999997,0.0
hike_11118,6.0,13.0,4.0,0.0,12.0,2.6000000000000005,1.0,0.7999999999999999,0.0
hike_11119,4.0,5.0,0.0,0.0,12.0,4.2,2.0,10.0,1.0
hike_1112,12.0,2.0,4.0,4.0,51.0,3.500000000000001,1.1,42.00000000000002,9.3
hike_11120,1.0,4.0,0.0,0.0,1.0,1.3,0.0,2.3,1.0
hike_11121,4.0,2.0,3.1,2.0,6.0,10.299999999999999,1.0,9.6,4.0
hike_11122,6.0,0.0,3.0,1.0,2.0,7.2,1.1,6.999999999999999,6.1
hike_11123,9.0,19.0,0.0,0.0,8.0,8.4,0.1,5.0,3.0
hike_11124,4.0,1.0,5.0,3.0,19.0,3.5000000000000004,4.0,17.5,1.0
hike_11125,13.0,17.0,1.0,0.0,8.0,19.3,6.0,12.8,1.6
hike_11126,1.0,0.0,0.0,11.0,4.0,10.6,0.0,5.3999999999999995,3.0
hike_11127,3.0,1.0,0.0,1.0,4.0,8.1,0.0,6.199999999999999,7.0
hike_11128,3.0,18.0,2.1,2.0,10.0,22.900000000000006,5.0,15.699999999999998,4.3
hike_11129,9.2,10.0,1.1,6.0,4.0,17.700000000000003,5.1,13.7,1.0
hike_1113,7.0,15.1,8.2,36.0,12.0,36.20000000000001,7.1,26.000000000000004,2.5999999999999996
hike_11130,10.0,1.0,0.0,4.0,17.0,5.800000000000001,2.0,9.699999999999998,9.6
hike_11131,0.0,4.0,1.0,0.0,3.0,3.3000000000000003,1.0,2.8000000000000003,1.0
hike_11132,11.0,7.0,1.0,6.0,13.0,4.1000000000000005,4.3,11.399999999999999,5.8
hike_11133,3.1,27.0,1.0,1.0,9.0,26.000000000000004,7.1,9.500000000000002,7.3
hike_11134,7.0,4.0,0.0,0.0,15.0,7.8999999999999995,1.0,10.1,8.8
hike_11135,4.0,48.0,3.0,0.0,11.0,22.699999999999996,3.5,7.800000000000001,3.0
hike_11136,3.0,3.0,2.2,0.0,6.0,12.399999999999999,1.0,8.499999999999998,5.0
hike_11137,3.0,5.0,0.0,0.0,12.0,7.7,1.0,9.1,1.6
hike_11138,7.0,4.0,4.0,0.0,26.0,7.599999999999999,0.0,15.1,2.0
hike_11139,13.0,17.0,3.0,0.0,7.0,10.0,1.0,7.8,3.0
hike_1114,4.0,12.0,3.0,24.0,4.0,8.0,1.0,7.499999999999998,0.0
hike_11140,7.0,17.0,1.0,2.0,10.0,9.999999999999998,0.0,7.9,15.3
hike_11141,6.0,4.0,1.0,0.0,13.0,3.1,1.1,6.3999999999999995,7.1
hike_11142,3.0,4.0,0.0,1.0,23.0,3.5,2.0,15.399999999999999,2.0
hike_11143,1.0,14.0,1.0,0.0,3.0,5.3999999999999995,0.0,3.2,2.0
hike_11144,1.0,4.0,2.0,4.0,9.0,1.6,1.0,6.1,0.0
hike_11145,8.0,6.0,2.0,0.0,6.0,20.0,6.2,10.6,5.0
hike_11146,4.0,18.0,2.0,0.0,30.0,2.9000000000000004,0.0,15.7,0.0
hike_11147,8.0,0.0,0.0,0.0,5.0,5.9,1.1,7.7,2.0
hike_11148,3.0,8.0,1.0,0.0,2.0,1.3,0.0,3.5000000000000004,1.0
hike_11149,5.0,8.0,0.0,12.0,3.0,6.9,0.0,5.299999999999999,1.0
hike_1115,8.0,40.0,30.5,16.0,50.0,102.5,25.200000000000003,32.900000000000006,13.8
hike_11150,3.0,17.0,1.0,3.0,2.0,12.9,3.0,9.299999999999999,3.0
hike_11151,4.0,4.0,1.0,8.0,3.0,8.9,0.1,6.300000000000001,0.0
hike_11152,3.0,3.0,0.0,1.0,3.0,0.30000000000000004,1.0,1.5,3.0
hike_11153,3.0,1.0,1.0,5.0,7.0,2.7,0.0,8.5,2.7
hike_11154,1.0,0.0,1.0,0.0,1.0,3.2,0.0,6.5,2.8
hike_11155,4.0,1.0,0.0,0.0,7.0,2.3000000000000003,2.0,3.9000000000000004,2.0
hike_11156,2.0,1.0,2.0,3.0,9.0,2.5,0.0,8.299999999999997,4.8
hike_11157,0.0,5.0,2.0,2.0,7.0,4.5,0.0,10.200000000000001,0.0
hike_11158,11.0,20.0,2.0,0.0,2.0,16.999999999999996,1.1,11.2,1.0
hike_11159,7.0,3.0,0.0,7.0,1.0,2.6,0.0,0.7,0.0
hike_1116,10.0,2.0,1.1,23.0,23.0,1.8,3.0,7.1,3.0
hike_11160,5.0,0.0,1.0,0.0,15.0,8.699999999999998,1.0,9.0,2.0
hike_11161,3.0,5.0,1.0,0.0,4.0,2.7,0.0,3.1,0.3
hike_11162,0.0,3.0,1.0,4.0,2.0,8.1,1.1,5.8,2.0
hike_11163,3.0,0.0,0.0,4.0,11.0,2.6,0.0,6.300000000000001,5.3
hike_11164,1.0,5.0,0.0,0.0,2.0,2.2,0.1,1.2000000000000002,1.0
hike_11165,4.0,2.0,0.0,0.0,9.0,2.2,0.0,2.7,6.0
hike_11166,4.0,5.0,0.0,0.0,3.0,8.9,3.1,5.300000000000001,1.0
hike_11167,4.0,0.0,0.0,6.0,11.0,9.499999999999998,2.0,20.299999999999997,6.3
hike_11168,3.0,1.0,0.0,3.0,3.0,5.699999999999999,4.0,4.3,3.0
hike_11169,6.1,18.0,2.0,25.0,19.0,9.999999999999998,4.4,14.699999999999998,4.6
hike_1117,9.2,25.0,10.2,48.0,21.0,65.19999999999999,16.1,34.7,10.500000000000004
hike_11170,7.0,27.0,1.0,17.0,4.0,17.799999999999997,1.0,6.099999999999999,5.0
hike_11171,7.0,19.0,1.0,0.0,5.0,16.700000000000003,1.1,8.0,3.0
hike_11172,7.0,0.1,0.0,8.0,8.0,5.799999999999999,2.0,9.9,3.0
hike_11173,4.0,3.0,0.0,6.0,12.0,2.3000000000000003,0.0,6.0,1.0
hike_11174,7.0,21.0,0.0,0.0,16.0,7.8,1.0,10.7,7.0
hike_11175,1.0,9.0,3.2,2.0,3.0,9.6,0.0,5.7,2.0
hike_11176,0.0,0.0,1.0,0.0,0.0,1.1,0.0,0.0,0.0
hike_11177,2.0,4.0,4.0,0.0,5.0,6.4,0.1,3.6000000000000005,2.0
hike_11178,13.0,9.0,1.0,29.0,19.0,12.299999999999999,3.0,13.799999999999999,0.0
hike_11179,4.0,0.0,0.0,1.0,7.0,1.0,0.0,4.800000000000001,2.0
hike_1118,3.0,19.1,12.1,5.0,37.0,39.400000000000006,11.2,14.799999999999997,7.0
hike_11180,3.0,0.0,0.0,11.0,7.0,2.3000000000000003,1.0,5.5,2.0
hike_11181,6.0,7.0,0.4,10.0,2.0,15.3,1.2,9.2,1.9000000000000001
hike_11182,3.0,0.0,1.0,0.0,9.0,1.7000000000000002,1.0,9.500000000000002,1.0
hike_11183,6.0,17.0,2.2,6.0,11.0,30.4,2.8,16.400000000000002,2.5999999999999996
hike_11184,4.0,4.0,2.1,1.0,8.0,8.5,0.0,9.1,0.0
hike_11185,10.0,2.0,0.0,0.0,9.0,8.699999999999998,0.0,4.5,0.3
hike_11186,9.0,16.0,0.1,0.0,8.0,9.6,1.0,3.2,0.0
hike_11187,2.0,4.0,0.0,4.0,3.0,8.9,3.1,4.699999999999999,4.0
hike_11188,1.0,3.0,0.0,0.0,4.0,1.1,0.0,0.9,0.0
hike_11189,10.0,23.0,1.0,2.0,6.0,15.099999999999998,2.0,9.799999999999999,9.0
hike_1119,0.0,2.0,0.4,0.0,0.0,2.2,1.0,1.2,0.0
hike_11190,9.0,10.0,1.0,0.0,7.0,2.8000000000000003,0.0,3.3000000000000003,0.3
hike_11191,2.0,0.0,2.0,11.0,6.0,0.8,0.0,9.5,6.0
hike_11192,3.0,0.0,1.1,0.0,11.0,4.5,2.0,9.899999999999999,6.3
hike_11193,2.0,0.0,0.0,0.0,3.0,3.0,2.0,2.1,2.0
hike_11194,2.0,0.0,1.0,2.0,7.0,6.199999999999999,1.0,6.8,0.0
hike_11195,6.0,2.0,1.0,4.0,1.0,7.499999999999999,0.0,3.8000000000000003,1.0
hike_11196,3.0,0.0,0.0,1.0,3.0,2.9000000000000004,0.0,4.500000000000001,5.6
hike_11197,2.0,1.0,1.0,1.0,5.0,2.8000000000000003,1.0,2.1,3.4
hike_11198,4.0,4.0,0.0,0.0,3.0,1.5000000000000002,1.0,4.2,4.0
hike_11199,5.0,2.0,1.0,8.0,7.0,22.1,1.0,9.399999999999999,9.3
hike_112,5.0,13.0,3.0,4.0,6.0,8.4,4.0,10.399999999999999,7.0
hike_1120,3.4,25.1,19.0,20.0,30.0,60.4,18.1,33.900000000000006,3.3
hike_11200,3.0,4.0,1.0,1.0,18.0,2.5,1.0,10.299999999999999,3.0
hike_11201,4.0,0.0,1.0,13.0,16.0,5.3,0.0,12.599999999999998,1.0
hike_11202,3.0,4.0,1.0,9.0,4.0,7.6,1.0,3.8,2.0
hike_11203,7.0,17.0,0.0,0.0,7.0,5.3,2.1,5.9,0.0
hike_11204,2.0,1.0,0.0,0.0,17.0,4.6,0.0,12.799999999999999,6.8
hike_11205,4.0,2.0,0.0,18.0,9.0,6.7,4.0,7.700000000000001,8.0
hike_11206,2.0,13.0,0.0,0.0,3.0,5.0,1.0,4.1,0.0
hike_11207,4.0,19.0,0.0,0.0,11.0,4.8,0.1,8.3,0.0
hike_11208,3.0,0.0,0.1,0.0,10.0,3.0,0.0,6.499999999999999,2.0
hike_11209,2.0,0.0,0.0,0.0,8.0,3.4000000000000004,8.0,7.8999999999999995,3.0
hike_1121,15.0,24.0,5.1,9.0,16.0,12.6,3.0,12.399999999999999,9.0
hike_11210,1.0,9.0,1.0,1.0,6.0,4.8,3.0,3.6999999999999997,6.0
hike_11211,1.0,0.0,0.2,0.0,14.0,15.0,5.0,15.7,6.3
hike_11212,3.0,7.0,2.0,0.0,10.0,6.000000000000001,2.0,11.0,3.0
