hike_id,Bring Bug Spray,Easy Difficulty,Family Friendly,Hard Difficulty,Lake/Waterfall/Pond,Parking Issues,Rocky Conditions,Snow/Icy Conditions,Well Maintained
hike_1050,0,1,1,1,0,0,0,0,0
hike_1298,0,0,0,1,0,0,1,1,0
hike_617,0,1,0,1,0,0,0,0,1
hike_619,0,0,1,1,0,0,1,0,0
hike_620,0,0,1,1,1,0,0,0,0
hike_621,0,1,0,0,0,0,1,0,1
hike_622,1,1,0,0,0,1,0,0,0
hike_623,1,1,0,0,1,0,0,0,0
hike_624,0,1,0,0,0,0,1,0,1
hike_626,0,0,0,1,1,0,0,0,1
hike_627,0,1,0,0,1,0,0,0,1
hike_625,0,1,0,1,0,0,0,1,0
hike_1051,0,0,1,1,0,0,1,0,0
hike_5283,0,1,0,1,0,1,0,0,0
hike_630,0,0,1,1,1,0,0,0,0
hike_632,0,1,0,0,1,0,0,0,1
hike_633,0,1,0,0,1,1,0,0,0
hike_634,0,1,0,1,1,0,0,0,0
hike_635,1,0,1,0,0,0,0,0,1
hike_636,0,1,1,0,0,0,0,0,1
hike_637,1,0,1,0,0,0,0,0,1
hike_638,1,1,0,0,0,1,0,0,0
hike_639,1,0,0,1,0,0,0,0,1
hike_640,0,0,1,1,0,0,0,0,1
hike_629,1,0,1,0,0,0,0,0,1
hike_1052,0,0,1,1,0,0,1,0,0
hike_645,0,1,1,1,0,0,0,0,0
hike_646,0,1,1,0,0,0,0,0,1
hike_647,0,0,0,1,1,0,0,0,1
hike_648,1,0,0,1,0,0,0,0,1
hike_649,1,1,1,0,0,0,0,0,0
hike_650,0,1,1,0,1,0,0,0,0
hike_652,0,0,1,1,0,0,0,0,1
hike_653,0,0,0,0,1,1,1,0,0
hike_654,0,1,0,0,1,0,0,0,1
hike_655,0,0,0,1,0,0,1,0,1
hike_656,0,1,1,1,0,0,0,0,0
hike_643,0,0,1,0,1,0,0,0,1
hike_1053,0,0,1,1,0,0,1,0,0
hike_660,0,1,1,0,0,0,1,0,0
hike_661,0,1,1,0,1,0,0,0,0
hike_662,1,0,1,0,0,0,0,0,1
hike_664,1,0,0,0,1,0,0,0,1
hike_665,0,0,0,0,0,0,0,0,0
hike_666,0,1,1,0,1,0,0,0,0
hike_667,0,0,1,0,0,0,1,0,1
hike_668,1,1,0,0,0,0,0,0,1
hike_669,1,0,1,0,0,0,0,0,1
hike_670,0,0,1,1,0,0,0,0,1
hike_659,0,0,1,0,1,0,1,0,0
hike_1054,0,1,1,1,0,0,0,0,0
hike_673,0,0,0,0,1,1,0,1,0
hike_674,0,1,1,0,0,0,0,0,1
hike_675,0,1,1,0,0,0,0,0,1
hike_677,0,1,0,0,1,1,0,0,0
hike_678,0,0,0,0,1,1,1,0,0
hike_679,0,1,0,0,0,1,0,0,1
hike_680,0,0,0,0,0,0,0,0,0
hike_681,0,0,1,1,0,0,0,0,1
hike_682,0,1,0,0,0,0,1,0,1
hike_683,0,0,1,1,0,0,0,0,1
hike_672,0,0,1,1,1,0,0,0,0
hike_1055,0,1,1,1,0,0,0,0,0
hike_1202,0,1,1,1,0,0,0,0,0
hike_688,0,0,0,1,1,1,0,0,0
hike_691,1,0,1,0,0,0,0,0,1
hike_692,0,1,0,1,1,0,0,0,0
hike_693,0,0,1,0,1,1,0,0,0
hike_694,0,1,1,0,0,0,0,0,1
hike_695,0,1,0,0,0,0,1,0,1
hike_696,0,1,1,0,0,0,0,0,1
hike_697,0,0,0,0,0,0,0,0,0
hike_698,1,0,1,0,0,0,1,0,0
hike_699,0,0,1,0,0,0,1,0,1
hike_687,0,1,0,0,1,0,0,0,1
hike_1056,0,0,0,1,0,1,1,0,0
hike_1308,0,0,0,1,0,0,1,1,0
hike_703,0,1,1,0,0,0,0,0,1
hike_704,0,1,1,1,0,0,0,0,0
hike_705,0,1,1,0,0,0,0,0,1
hike_707,1,0,1,0,0,0,0,0,1
hike_708,1,0,1,0,0,0,0,0,1
hike_709,0,1,0,1,0,0,0,0,1
hike_710,0,0,1,0,0,1,1,0,0
hike_711,0,0,1,1,1,0,0,0,0
hike_712,0,1,0,1,1,0,0,0,0
hike_713,1,1,0,0,0,0,0,0,1
hike_706,1,0,0,0,0,1,0,0,1
hike_1057,0,0,0,1,0,1,1,0,0
hike_716,1,0,1,0,0,0,0,0,1
hike_717,0,1,1,0,0,0,0,0,1
hike_718,0,1,1,0,0,0,0,0,1
hike_719,0,1,0,0,1,0,0,0,1
hike_720,0,1,1,0,1,0,0,0,0
hike_721,0,1,1,1,0,0,0,0,0
hike_722,0,0,0,0,0,0,0,0,0
hike_724,0,1,1,0,0,0,0,0,1
hike_725,0,0,0,0,0,0,1,1,1
hike_726,1,0,1,0,0,0,0,0,1
hike_727,0,0,1,1,1,0,0,0,0
hike_715,0,0,1,0,0,0,1,0,1
hike_1058,0,0,1,1,0,0,1,0,0
hike_731,0,0,1,0,1,0,0,0,1
hike_732,1,0,1,0,0,0,0,0,1
hike_733,0,1,1,0,0,1,0,0,0
hike_735,0,1,1,0,0,0,0,0,1
hike_736,0,1,1,0,1,0,0,0,0
hike_737,0,0,0,0,1,1,1,0,0
hike_738,0,0,1,0,0,0,1,0,1
hike_739,0,1,0,0,1,0,1,0,0
hike_740,0,1,1,1,0,0,0,0,0
hike_741,0,1,1,0,0,1,0,0,0
hike_730,0,0,1,0,0,1,1,0,0
hike_1059,0,1,0,0,1,0,1,0,0
hike_745,0,1,1,1,0,0,0,0,0
hike_746,0,0,0,0,0,0,0,0,0
hike_747,0,1,1,0,1,0,0,0,0
hike_748,0,0,0,1,0,0,0,1,1
hike_749,1,0,1,0,0,0,0,1,0
hike_750,0,0,1,1,1,0,0,0,0
hike_751,0,0,1,0,1,0,0,0,1
hike_752,0,1,1,0,0,0,0,0,1
hike_754,0,1,0,0,1,0,0,0,1
hike_755,0,0,1,1,0,0,0,0,1
hike_743,0,1,1,0,0,0,0,1,0
hike_1060,0,0,1,1,1,0,0,0,0
hike_1615,0,1,0,1,0,0,0,0,1
hike_759,0,1,1,0,0,0,0,0,1
hike_760,1,0,1,0,0,0,0,0,1
hike_761,1,0,1,0,0,0,0,0,1
hike_762,1,0,1,1,0,0,0,0,0
hike_763,0,1,1,0,0,0,0,0,1
hike_764,0,1,1,0,0,0,0,0,1
hike_765,0,0,0,1,1,0,0,0,1
hike_767,0,1,1,0,1,0,0,0,0
hike_768,0,0,1,0,0,0,0,1,1
hike_769,0,0,1,1,0,1,0,0,0
hike_757,1,0,1,0,0,0,0,0,1
hike_1140,0,1,0,1,1,0,0,0,0
hike_772,1,0,1,0,0,0,0,0,1
hike_773,0,1,1,0,0,0,0,0,1
hike_774,0,1,1,0,0,0,0,0,1
hike_775,1,0,1,0,0,0,0,0,1
hike_776,0,0,0,1,1,0,0,0,1
hike_778,0,0,1,0,0,0,1,0,1
hike_779,0,1,1,0,0,0,0,0,1
hike_780,0,1,0,1,0,0,0,0,1
hike_781,0,1,1,0,1,0,0,0,0
hike_782,1,0,1,0,0,0,0,0,1
hike_783,0,0,0,1,0,1,0,0,1
hike_771,1,0,1,0,0,0,0,0,1
hike_1061,0,0,0,1,1,0,1,0,0
hike_1474,0,0,0,1,1,0,1,0,0
hike_786,0,1,1,0,0,0,0,0,1
hike_787,0,1,1,0,0,0,0,0,1
hike_789,1,0,0,1,0,0,0,0,1
hike_790,1,1,1,0,0,0,0,0,0
hike_791,1,0,1,0,0,0,0,0,1
hike_792,1,0,0,0,0,1,0,0,1
hike_794,0,1,1,0,0,0,0,0,1
hike_795,1,0,1,1,0,0,0,0,0
hike_796,0,0,1,0,1,0,0,0,1
hike_797,1,1,0,0,0,0,0,1,0
hike_785,0,0,1,1,0,0,0,0,1
hike_1062,0,0,1,1,1,0,0,0,0
hike_805,0,1,1,1,0,0,0,0,0
hike_806,0,1,1,0,0,0,0,0,1
hike_807,0,0,1,0,0,1,0,0,1
hike_808,0,1,0,0,0,0,1,0,1
hike_809,1,1,1,0,0,0,0,0,0
hike_810,1,0,1,0,0,0,0,0,1
hike_811,0,0,1,1,1,0,0,0,0
hike_812,0,0,0,0,0,1,0,1,1
hike_814,1,0,1,1,0,0,0,0,0
hike_815,0,0,1,1,0,0,0,0,1
hike_963,0,1,0,0,0,0,1,0,1
hike_804,0,0,0,1,0,1,0,0,1
hike_1063,0,0,1,1,0,0,1,0,0
hike_819,0,0,0,0,0,0,0,0,0
hike_820,0,0,1,0,1,0,0,0,1
hike_821,0,1,1,0,0,0,0,0,1
hike_822,0,1,1,0,0,0,0,0,1
hike_823,0,1,1,0,0,0,0,1,0
hike_825,1,0,1,0,0,0,0,0,1
hike_826,0,0,0,1,1,1,0,0,0
hike_827,0,0,1,0,1,0,1,0,0
hike_828,0,0,0,0,0,0,0,0,0
hike_964,1,0,1,0,0,0,0,0,1
hike_817,1,1,0,0,0,0,0,0,1
hike_1064,0,1,1,1,0,0,0,0,0
hike_832,0,0,1,1,0,0,0,0,1
hike_833,1,0,1,0,0,0,0,0,1
hike_834,1,0,0,0,0,0,1,0,1
hike_835,1,0,1,0,0,0,0,0,1
hike_836,1,0,1,0,0,0,0,0,1
hike_838,1,0,1,0,0,0,0,0,1
hike_839,1,1,1,0,0,0,0,0,0
hike_840,0,1,0,1,0,0,0,0,1
hike_841,1,0,0,1,0,0,0,0,1
hike_842,0,0,1,0,1,0,0,0,1
hike_830,0,1,1,0,0,0,0,0,1
hike_1065,0,1,0,1,0,0,1,0,0
hike_845,0,0,1,0,0,0,1,0,1
hike_847,0,1,1,0,0,0,0,0,1
hike_848,1,0,1,0,0,0,0,0,1
hike_849,0,1,0,0,1,0,1,0,0
hike_850,0,0,1,0,1,1,0,0,0
hike_851,0,1,1,0,0,0,0,0,1
hike_852,1,1,0,1,0,0,0,0,0
hike_854,0,0,1,0,0,1,0,0,1
hike_855,0,1,0,0,0,1,1,0,0
hike_856,0,0,0,0,1,1,0,0,1
hike_994,0,0,0,0,0,0,0,0,0
hike_844,0,1,0,0,0,1,0,1,0
hike_1066,0,1,1,0,1,0,0,0,0
hike_859,1,0,0,1,0,0,1,0,0
hike_860,0,0,1,1,0,0,0,0,1
hike_862,0,0,1,1,0,1,0,0,0
hike_863,0,0,0,0,0,0,0,0,0
hike_864,0,1,0,0,0,1,0,0,1
hike_865,0,0,1,1,0,0,0,1,0
hike_866,0,1,1,0,0,0,0,0,1
hike_867,0,0,0,0,0,0,0,0,0
hike_868,0,1,0,0,0,0,1,0,1
hike_870,0,0,1,1,0,0,0,0,1
hike_871,0,0,0,0,0,0,0,0,0
hike_858,0,0,0,0,0,0,0,0,0
hike_1157,0,1,1,1,0,0,0,0,0
hike_874,0,1,1,1,0,0,0,0,0
hike_875,0,0,0,1,0,1,1,0,0
hike_876,0,0,1,0,1,0,0,0,1
hike_878,0,1,0,0,1,0,0,0,1
hike_879,0,1,1,0,0,0,0,0,1
hike_880,0,0,0,0,0,0,0,0,0
hike_881,0,1,1,0,0,0,0,0,1
hike_882,0,0,0,1,1,0,0,0,1
hike_883,0,1,0,0,1,1,0,0,0
hike_884,0,0,1,1,1,0,0,0,0
hike_885,0,0,1,1,1,0,0,0,0
hike_886,1,0,1,0,0,0,0,0,1
hike_873,0,0,0,0,0,0,0,0,0
hike_1067,0,0,0,1,1,1,0,0,0
hike_892,0,0,1,1,0,1,0,0,0
hike_894,1,0,1,0,0,0,0,0,1
hike_895,1,0,1,0,0,0,0,0,1
hike_896,1,0,1,0,0,0,0,0,1
hike_897,0,0,0,0,0,0,0,0,0
hike_898,0,1,1,0,0,1,0,0,0
hike_899,0,0,1,0,1,0,0,0,1
hike_900,0,0,0,0,0,0,0,0,0
hike_901,0,0,0,0,0,0,0,0,0
hike_902,1,0,1,0,0,0,0,0,1
hike_903,1,1,1,0,0,0,0,0,0
hike_890,1,0,1,0,0,0,0,0,1
hike_1068,0,1,1,0,1,0,0,0,0
hike_1141,0,1,1,1,0,0,0,0,0
hike_908,1,0,1,0,0,0,0,0,1
hike_909,0,0,1,1,0,0,0,0,1
hike_910,1,0,1,0,0,0,0,0,1
hike_912,0,0,1,0,0,0,1,1,0
hike_914,0,0,0,1,0,0,1,0,1
hike_915,0,1,0,0,1,1,0,0,0
hike_916,0,1,1,0,0,0,0,0,1
hike_917,1,0,1,0,0,0,0,0,1
hike_918,0,0,0,0,0,0,0,0,0
hike_907,1,0,1,0,0,0,0,0,1
hike_1069,0,0,1,1,0,0,1,0,0
hike_1216,0,1,1,0,0,0,1,0,0
hike_921,1,0,1,0,0,0,0,0,1
hike_923,0,1,0,0,1,0,0,0,1
hike_924,0,0,0,0,0,0,0,0,0
hike_926,1,0,1,0,0,0,0,0,1
hike_927,0,1,1,1,0,0,0,0,0
hike_928,0,0,0,0,0,0,0,0,0
hike_929,1,0,1,0,0,0,0,0,1
hike_930,0,1,1,0,0,0,0,0,1
hike_931,0,0,1,0,1,0,0,0,1
hike_932,0,1,1,0,0,1,0,0,0
hike_922,0,0,1,0,1,0,0,0,1
hike_1070,0,1,1,1,0,0,0,0,0
hike_937,0,1,0,0,1,0,0,0,1
hike_938,0,1,1,0,0,0,0,0,1
hike_939,0,1,1,0,0,0,1,0,0
hike_940,0,1,0,0,0,1,0,0,1
hike_941,0,1,1,0,0,0,0,0,1
hike_942,0,0,1,1,0,0,0,0,1
hike_944,1,0,1,0,0,0,0,0,1
hike_945,0,0,1,1,0,0,0,0,1
hike_946,0,0,1,1,0,1,0,0,0
hike_947,0,0,1,1,0,0,0,0,1
hike_936,0,1,1,1,0,0,0,0,0
hike_1071,0,0,0,1,1,1,0,0,0
hike_5386,0,0,1,1,0,0,0,0,1
hike_950,1,0,1,0,0,0,0,0,1
hike_952,0,0,0,0,0,0,0,0,0
hike_953,0,0,1,0,1,0,0,0,1
hike_954,0,1,1,0,0,0,0,0,1
hike_955,0,1,1,0,0,0,0,0,1
hike_956,1,0,1,1,0,0,0,0,0
hike_957,0,0,0,0,0,0,0,0,0
hike_958,0,0,1,1,1,0,0,0,0
hike_959,1,0,1,0,0,0,0,0,1
hike_961,0,0,0,0,0,0,0,0,0
hike_962,0,0,0,0,0,0,0,0,0
hike_949,1,0,1,0,0,0,0,0,1
hike_1072,0,0,0,1,1,0,1,0,0
hike_968,1,0,1,0,0,0,0,0,1
hike_969,0,0,1,1,0,0,0,0,1
hike_970,0,0,0,0,0,0,0,0,0
hike_971,0,0,1,1,0,0,0,0,1
hike_972,1,0,1,0,0,0,0,0,1
hike_973,0,0,1,1,0,0,0,0,1
hike_974,0,0,0,0,0,0,0,0,0
hike_975,0,1,1,0,1,0,0,0,0
hike_977,0,0,1,0,1,0,0,0,1
hike_978,0,0,1,0,1,0,0,0,1
hike_979,1,0,1,0,0,0,0,0,1
hike_966,0,0,0,0,0,0,0,0,0
hike_1073,0,1,1,0,1,0,0,0,0
hike_983,1,0,1,0,0,0,0,0,1
hike_984,0,0,0,0,0,0,0,0,0
hike_985,0,0,1,0,0,0,1,0,1
hike_986,0,0,0,0,0,0,0,0,0
hike_987,0,1,1,0,0,0,0,0,1
hike_988,0,1,1,0,0,0,0,0,1
hike_990,0,0,0,0,0,0,0,0,0
hike_991,1,0,1,0,0,0,0,0,1
hike_992,0,0,1,0,0,1,0,0,1
hike_993,1,0,1,0,0,0,0,0,1
hike_981,0,1,1,0,0,1,0,0,0
hike_1074,0,0,0,1,1,0,0,1,0
hike_1158,0,1,1,0,1,0,0,0,0
hike_998,0,1,0,0,0,1,0,0,1
hike_1000,0,0,0,0,1,1,0,0,1
hike_41,0,1,1,1,0,0,0,0,0
hike_53,1,1,1,0,0,0,0,0,0
hike_75,0,0,1,1,0,1,0,0,0
hike_88,0,0,1,0,0,0,1,0,1
hike_98,0,1,1,1,0,0,0,0,0
hike_997,0,0,0,0,0,0,0,0,0
hike_999,1,0,1,0,0,0,0,0,1
hike_1075,0,0,0,1,1,0,1,0,0
hike_125,0,0,1,1,1,0,0,0,0
hike_135,0,1,0,1,0,0,1,0,0
hike_147,0,0,0,1,1,0,1,0,0
hike_152,1,1,0,0,0,0,0,0,1
hike_173,0,1,0,0,0,0,1,0,1
hike_198,0,0,0,1,1,0,1,0,0
hike_211,0,0,0,1,0,0,1,0,1
hike_222,0,0,0,1,0,1,1,0,0
hike_224,0,1,1,0,0,0,1,0,0
hike_233,0,1,1,0,0,0,1,0,0
hike_1076,0,1,0,1,0,0,1,0,0
hike_239,1,1,0,0,0,0,0,0,1
hike_249,0,0,1,1,0,0,1,0,0
hike_255,0,1,1,0,0,0,1,0,0
hike_262,1,0,1,0,0,0,0,0,1
hike_266,0,1,0,1,0,0,1,0,0
hike_276,0,0,1,1,0,0,0,0,1
hike_280,0,1,1,1,0,0,0,0,0
hike_289,0,1,1,0,0,0,0,0,1
hike_291,0,1,0,0,0,1,0,1,0
hike_294,0,1,0,0,1,0,0,0,1
hike_1077,0,0,1,1,0,0,1,0,0
hike_1119,0,0,1,1,0,0,1,0,0
hike_296,0,1,1,1,0,0,0,0,0
hike_297,0,1,1,0,1,0,0,0,0
hike_299,0,0,1,1,1,0,0,0,0
hike_300,0,1,0,0,0,1,0,0,1
hike_302,0,1,1,0,0,0,0,0,1
hike_303,0,1,0,1,0,0,0,0,1
hike_304,0,1,1,0,1,0,0,0,0
hike_305,0,1,1,0,0,0,0,0,1
hike_306,0,0,1,1,1,0,0,0,0
hike_307,0,1,1,0,0,1,0,0,0
hike_1078,0,0,0,1,1,0,1,0,0
hike_309,1,1,0,0,0,0,0,0,1
hike_310,0,1,1,0,0,1,0,0,0
hike_311,0,1,1,0,0,0,1,0,0
hike_312,0,1,1,0,1,0,0,0,0
hike_313,0,0,0,1,1,0,1,0,0
hike_314,0,0,0,1,1,0,0,0,1
hike_316,0,0,0,0,1,0,1,1,0
hike_317,0,1,1,1,0,0,0,0,0
hike_318,0,1,0,1,1,0,0,0,0
hike_319,0,1,1,0,0,1,0,0,0
hike_320,0,1,0,0,0,1,0,0,1
hike_1079,0,1,0,1,0,0,1,0,0
hike_322,0,0,0,1,1,1,0,0,0
hike_323,0,1,0,0,1,0,1,0,0
hike_324,0,0,1,1,1,0,0,0,0
hike_325,1,1,1,0,0,0,0,0,0
hike_326,0,1,0,1,0,0,0,0,1
hike_327,0,0,1,0,1,0,1,0,0
hike_328,0,0,1,1,0,0,0,0,1
hike_331,0,1,1,0,1,0,0,0,0
hike_332,0,0,0,1,0,1,1,0,0
hike_333,0,0,1,1,0,0,0,1,0
hike_1080,0,0,1,0,1,1,0,0,0
hike_335,0,1,0,0,1,0,1,0,0
hike_336,0,1,1,0,1,0,0,0,0
hike_337,0,1,1,0,0,0,0,0,1
hike_338,1,1,0,0,1,0,0,0,0
hike_339,0,1,1,0,0,0,0,0,1
hike_340,0,1,0,0,1,0,1,0,0
hike_341,0,1,0,0,1,0,1,0,0
hike_342,0,0,0,1,1,0,1,0,0
hike_343,0,1,1,0,0,0,0,0,1
hike_344,1,1,0,1,0,0,0,0,0
hike_345,0,0,1,1,0,0,0,0,1
hike_1081,0,1,0,1,1,0,0,0,0
hike_347,0,1,1,0,0,0,1,0,0
hike_348,0,1,0,0,1,0,1,0,0
hike_349,0,0,1,1,0,0,0,0,1
hike_350,0,1,1,1,0,0,0,0,0
hike_351,0,0,0,1,1,1,0,0,0
hike_352,1,1,0,0,0,0,0,0,1
hike_353,0,1,0,0,1,0,0,0,1
hike_354,0,1,0,0,1,0,0,0,1
hike_355,0,0,1,0,1,0,1,0,0
hike_356,0,1,0,0,0,1,1,0,0
hike_8848,0,1,0,1,1,0,0,0,0
hike_1082,0,0,1,1,0,0,1,0,0
hike_1312,0,1,0,1,0,0,1,0,0
hike_358,0,1,1,0,0,0,0,0,1
hike_360,0,1,0,1,0,0,1,0,0
hike_361,0,1,1,0,1,0,0,0,0
hike_362,0,0,0,1,1,0,1,0,0
hike_363,1,0,1,0,0,0,0,0,1
hike_364,0,0,1,0,0,0,1,0,1
hike_365,0,1,1,0,0,0,0,1,0
hike_366,0,0,1,1,0,1,0,0,0
hike_367,0,0,1,0,1,1,0,0,0
hike_380,0,1,1,0,0,1,0,0,0
hike_1083,0,1,1,0,1,0,0,0,0
hike_369,0,1,1,0,0,1,0,0,0
hike_370,0,1,1,0,0,0,1,0,0
hike_371,0,1,1,1,0,0,0,0,0
hike_372,0,0,0,1,0,0,1,0,1
hike_373,0,1,1,0,0,0,0,0,1
hike_374,0,1,1,0,1,0,0,0,0
hike_375,0,1,1,0,1,0,0,0,0
hike_376,0,0,0,1,1,1,0,0,0
hike_377,1,1,1,0,0,0,0,0,0
hike_378,0,1,0,1,0,0,1,0,0
hike_379,0,0,1,0,0,0,1,0,1
hike_1084,0,0,0,1,0,1,1,0,0
hike_1313,1,0,1,0,0,0,0,0,1
hike_382,0,1,1,0,0,0,0,0,1
hike_385,1,0,1,0,0,0,0,0,1
hike_386,0,1,1,0,0,0,0,0,1
hike_387,0,1,1,0,1,0,0,0,0
hike_388,0,1,1,0,0,0,1,0,0
hike_398,0,0,1,1,1,0,0,0,0
hike_402,0,0,1,1,0,0,0,0,1
hike_411,0,1,0,1,0,0,0,0,1
hike_416,0,1,1,1,0,0,0,0,0
hike_475,0,1,0,0,1,0,0,0,1
hike_1085,0,0,1,1,1,0,0,0,0
hike_1120,0,1,1,1,0,0,0,0,0
hike_1142,0,1,0,1,0,0,1,0,0
hike_429,0,1,1,1,0,0,0,0,0
hike_436,0,1,1,0,0,0,0,0,1
hike_438,0,1,1,0,0,0,0,0,1
hike_439,0,1,0,0,1,0,1,0,0
hike_445,0,1,1,0,0,0,0,0,1
hike_451,0,1,0,0,0,0,1,0,1
hike_462,0,0,0,0,0,1,1,0,1
hike_464,0,1,1,0,1,0,0,0,0
hike_1086,0,1,0,1,0,0,1,0,0
hike_1121,0,1,0,0,0,1,1,0,0
hike_1143,0,1,0,0,1,1,0,0,0
hike_1159,0,0,1,1,0,0,1,0,0
hike_1174,0,0,1,1,0,0,1,0,0
hike_1188,0,0,0,1,1,0,0,0,1
hike_1203,0,1,1,0,1,0,0,0,0
hike_1217,0,0,1,1,1,0,0,0,0
hike_1229,0,1,0,1,1,0,0,0,0
hike_1239,0,0,0,1,1,1,0,0,0
hike_1242,0,0,1,1,0,0,1,0,0
hike_1087,0,1,1,1,0,0,0,0,0
hike_539,0,1,1,1,0,0,0,0,0
hike_546,0,1,1,1,0,0,0,0,0
hike_551,0,1,1,1,0,0,0,0,0
hike_560,1,0,1,0,0,0,0,0,1
hike_563,0,1,1,0,0,0,0,0,1
hike_570,0,1,1,1,0,0,0,0,0
hike_573,0,1,1,1,0,0,0,0,0
hike_582,0,1,1,0,0,0,0,0,1
hike_588,1,0,1,0,1,0,0,0,0
hike_589,0,1,0,0,1,0,0,0,1
hike_1088,0,1,0,1,0,0,1,0,0
hike_1122,0,1,1,0,1,0,0,0,0
hike_609,0,1,1,1,0,0,0,0,0
hike_615,0,1,0,0,1,0,0,0,1
hike_618,0,0,0,0,0,0,0,0,0
hike_628,0,0,1,1,0,0,0,0,1
hike_631,0,1,0,0,0,1,1,0,0
hike_641,0,1,1,0,0,0,0,0,1
hike_642,0,1,1,0,0,0,1,0,0
hike_644,1,0,1,0,0,0,0,0,1
hike_651,1,1,0,0,0,1,0,0,0
hike_729,1,1,1,0,0,0,0,0,0
hike_1089,0,1,0,1,0,1,0,0,0
hike_663,0,1,0,0,0,1,0,0,1
hike_671,0,0,0,1,1,1,0,0,0
hike_676,0,1,0,0,1,0,0,0,1
hike_684,0,1,1,0,0,0,0,0,1
hike_686,0,0,1,1,0,0,0,0,1
hike_690,0,0,1,1,0,0,1,0,0
hike_700,1,1,0,0,0,1,0,0,0
hike_701,1,1,1,0,0,0,0,0,0
hike_714,0,0,1,1,0,0,1,0,0
hike_723,0,0,0,0,0,0,0,0,0
hike_728,0,1,1,0,0,0,0,0,1
hike_1090,0,1,0,1,0,0,1,0,0
hike_742,0,0,1,1,0,0,0,0,1
hike_744,0,1,1,1,0,0,0,0,0
hike_753,0,1,0,0,1,0,0,0,1
hike_756,0,1,0,0,0,1,0,0,1
hike_758,0,1,0,1,0,1,0,0,0
hike_766,0,0,1,0,0,0,1,0,1
hike_770,0,1,1,0,0,0,0,0,1
hike_777,1,1,0,0,0,1,0,0,0
hike_784,0,0,1,1,0,0,0,0,1
hike_788,1,0,1,0,0,0,0,0,1
hike_1091,0,1,1,1,0,0,0,0,0
hike_803,1,0,0,1,0,0,1,0,0
hike_813,1,0,1,0,0,0,0,0,1
hike_816,1,0,1,0,0,0,0,0,1
hike_818,0,1,0,1,0,0,0,0,1
hike_824,0,0,1,1,0,0,0,0,1
hike_829,1,1,0,0,0,0,0,0,1
hike_831,0,0,1,1,0,0,0,0,1
hike_837,0,1,0,0,0,1,0,0,1
hike_843,0,0,1,1,0,0,0,0,1
hike_846,1,0,0,0,1,0,0,0,1
hike_6846,1,0,1,0,0,0,0,0,1
hike_1092,0,1,0,1,1,0,0,0,0
hike_857,0,0,1,1,0,0,1,0,0
hike_861,0,0,1,1,0,0,0,0,1
hike_869,0,0,0,0,0,0,0,0,0
hike_872,1,0,1,0,0,0,0,0,1
hike_877,0,0,1,0,0,0,1,0,1
hike_889,0,0,0,1,1,0,0,0,1
hike_893,0,1,1,0,1,0,0,0,0
hike_906,0,1,1,0,1,0,0,0,0
hike_911,0,1,1,0,0,0,0,0,1
hike_919,1,0,1,0,0,0,0,0,1
hike_1093,0,0,1,1,0,0,1,0,0
hike_1189,0,0,0,0,1,1,1,0,0
hike_250,0,1,1,1,0,0,0,0,0
hike_934,0,1,1,0,0,0,0,0,1
hike_943,0,0,0,0,0,0,0,0,0
hike_948,0,0,1,0,0,1,0,0,1
hike_951,0,1,0,0,0,0,0,1,1
hike_960,1,0,1,0,0,0,0,0,1
hike_965,0,0,0,0,0,0,0,0,0
hike_967,0,0,0,0,0,0,0,0,0
hike_976,0,0,0,0,0,0,0,0,0
hike_980,0,0,0,0,0,0,0,0,0
hike_1094,0,1,0,1,0,0,1,0,0
hike_10,0,1,0,1,1,0,0,0,0
hike_51,0,0,0,0,1,1,1,0,0
hike_99,0,0,0,1,1,0,1,0,0
hike_170,0,0,1,0,1,0,1,0,0
hike_201,0,0,1,1,0,0,1,0,0
hike_237,0,0,1,0,1,1,0,0,0
hike_240,0,1,0,1,1,0,0,0,0
hike_989,0,0,0,0,0,0,0,0,0
hike_996,0,1,1,1,0,0,0,0,0
hike_263,0,1,1,0,1,0,0,0,0
hike_295,0,1,0,0,1,0,1,0,0
hike_298,0,1,1,1,0,0,0,0,0
hike_308,1,1,1,0,0,0,0,0,0
hike_321,0,1,0,1,0,0,0,0,1
hike_334,0,1,0,0,0,1,0,0,1
hike_346,0,0,0,1,0,0,1,0,1
hike_357,0,1,1,0,0,0,0,0,1
hike_359,0,0,1,1,0,0,0,0,1
hike_368,0,1,1,1,0,0,0,0,0
hike_381,0,1,1,0,0,0,0,0,1
hike_458,0,0,1,1,1,0,0,0,0
hike_384,0,1,1,0,0,0,0,0,1
hike_399,1,1,0,1,0,0,0,0,0
hike_425,0,0,1,1,0,0,0,0,1
hike_448,0,1,1,0,1,0,0,0,0
hike_449,0,0,1,0,1,0,0,0,1
hike_450,1,1,1,0,0,0,0,0,0
hike_452,0,1,0,1,0,0,0,0,1
hike_454,0,0,0,1,1,0,0,0,1
hike_455,0,1,1,0,0,0,0,0,1
hike_456,1,0,0,1,0,0,1,0,0
hike_457,0,1,1,0,1,0,0,0,0
hike_465,0,0,0,1,0,0,1,1,0
hike_467,0,1,0,0,1,0,0,0,1
hike_468,0,1,0,1,0,0,0,0,1
hike_469,0,1,1,0,0,0,0,0,1
hike_470,0,0,0,1,0,0,1,0,1
hike_471,0,1,0,0,1,0,0,0,1
hike_472,0,0,1,0,1,0,0,0,1
